num__Administrative,num__Administrative_Duration,num__Informational,num__Informational_Duration,num__ProductRelated,num__ProductRelated_Duration,num__BounceRates,num__ExitRates,num__PageValues,num__SpecialDay,cat__Month_Aug,cat__Month_Dec,cat__Month_Feb,cat__Month_Jul,cat__Month_June,cat__Month_Mar,cat__Month_May,cat__Month_Nov,cat__Month_Oct,cat__Month_Sep,cat__VisitorType_New_Visitor,cat__VisitorType_Other,cat__VisitorType_Returning_Visitor,cat__Weekend_False,cat__Weekend_True
-0.25,-0.09501187648456058,0.0,0.0,0.06451612903225806,-0.3252423212742714,1.3285713934285723,0.7866987099063738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,-0.09501187648456058,0.0,0.0,-0.4838709677419355,-0.2774799447124923,-0.17142857657142846,0.4291083872216585,48.04726202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.25,2.501275622063869,2.0,15.2,0.2903225806451613,0.5555799563405432,0.6027649679447007,0.11535171514944194,4.945717395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.8105040907891266,0.0,0.0,0.3225806451612903,0.3515973182128612,-0.17142857657142846,-0.07360539076851831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,-0.0034878764000173612,-0.17142857657142846,0.4291083872216585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,5.1596727368698865,1.0,10.0,1.064516129032258,3.3800235108923804,-0.17142857657142846,-0.2707181020867877,15.35760339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.45161290322580644,-0.42358321169099733,2.828571363428573,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.06545262602269727,1.0,13.0,0.6774193548387096,0.844158863991191,0.4505226509895471,0.1536683192274321,5.251288882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.03167062549485353,0.0,0.0,-0.06451612903225806,-0.039981397966955524,1.5428571291428574,0.06811243151814544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,1.0,125.0,-0.1935483870967742,-0.22089883866776622,-0.17142857657142846,-0.05501389799820442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.25806451612903225,-0.41357171461428976,-0.17142857657142846,-0.07946452250932032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.25,4.2042755344418055,4.0,67.5,-0.12903225806451613,-0.3267623464128274,-0.17142857657142846,0.15547406453531243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,1.1290322580645162,2.292697420278079,-0.17142857657142846,-0.6051528493730222,119.8943327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.5,0.47857834077593037,0.0,0.0,-0.2903225806451613,0.00196354520676623,-0.17142857657142846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.27659012932172083,0.0,0.0,-0.0967741935483871,-0.07373629068267906,-0.17142857657142846,-0.5363854840270732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,6.259171285299551,0.0,0.0,0.7419354838709677,1.4731110563193417,0.2936876941262461,-0.3180570819000487,20.55494533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.25,0.287147004486672,0.0,0.0,0.12903225806451613,0.9208639596499262,-0.17142857657142846,-0.46642216499871164,3.586636448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.75,2.827834961203484,0.0,0.0,0.03225806451612903,-0.052796282001606985,-0.17142857657142846,-0.49563243113366434,5.744057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3548387096774194,-0.09320380824490837,-0.17142857657142846,-0.3973225839393756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.03225806451612903,-0.25379683331990155,0.8873949422521011,0.1823009482587328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3548387096774194,-0.23252509333449076,1.3285713934285723,0.4767871064486957,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.5,3.442923751913434,5.0,399.8,2.2580645161290325,0.9472282538718478,0.7740935845181283,0.1884517020594907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.6334125098970705,0.0,0.0,0.22580645161290322,-0.06505166299405157,-0.17142857657142846,0.055013897998204324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.25,11.486056130905254,1.0,291.2,1.6129032258064515,2.6998143326058304,0.2864661542706769,0.017565837903176708,18.42740587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,-0.22089883866776622,-0.17142857657142846,0.23839353892073498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.3548387096774194,0.1489452403673182,0.8999999820000003,0.20433732316166214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.12903225806451613,-0.19662462818072773,0.6857142462857151,-0.034056215759072826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.3154590432904591,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,-0.3990130601619861,-0.17142857657142846,-0.7151806453694309,40.27815244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3548387096774194,-0.31390887600156253,1.5428571291428574,0.10216867588444398,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,2.231019617841119,1.0,70.5,1.8387096774193548,2.2640128666614823,0.5314285693714287,0.06758059458302297,5.770959977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.1935483870967742,-0.22709950782335264,6.0785713184285735,3.0593838591437983,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,-0.3908682228907447,2.2285713754285728,-0.047678719227037335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,0.03225806451612903,-0.05942307943353928,-0.17142857657142846,0.5646162959645795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.22330159796555596,0.7516483049670339,0.605152849373022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3225806451612903,-0.3348361344016667,1.3285713934285723,0.23839353892073498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.75,7.988035541831618,0.0,0.0,-0.3548387096774194,0.013305602588865276,0.7516483049670339,-0.2750694899910218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.75,9.752411115333862,0.0,0.0,0.7096774193548387,0.29043589149016574,0.36190475276190504,-0.38162588495648475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.03225806451612903,0.3430326439417075,-0.17142857657142846,-0.3786250441829663,62.76294758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.17946687780416998,0.0,0.0,7.0,7.308889726313501,0.2888224742235505,-0.07072595906135776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,1.8064516129032258,0.5047861417660591,-0.009266399814672007,-0.44199451208992496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.45161290322580644,-0.35421322551287426,-0.17142857657142846,1.4303612907388616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.06451612903225806,0.08680936817820988,0.5785714084285719,0.4469879033558943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.75,0.7073106360517287,0.0,0.0,5.419354838709677,3.4795543199511667,0.05197565896048683,-0.03884168970782032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.2903225806451613,-0.1472658924451775,-0.17142857657142846,0.0,13.1168283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,2.6721690377408285,1.0,0.0,3.193548387096774,5.310764754139017,0.6025826879483462,-0.1159127028476698,3.014025584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,1.4516129032258065,1.5321918071174137,2.019047599619048,1.1919677518181266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.2903225806451613,0.30412344499040267,0.2730158345396833,0.4502989322789223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.9416252784375827,2.0,114.5,1.3548387096774193,0.6024233191704178,-0.17142857657142846,-0.6284920831612341,63.64653548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.25,1.0201460364212194,2.0,105.95,-0.3225806451612903,-0.2872564561385802,-0.17142857657142846,-0.4597589985691595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,1.2984956452889946,1.0,28.2,0.5483870967741935,0.5734585526641787,-0.17142857657142846,-0.4140519465597282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.45161290322580644,-0.41428220795761767,-0.17142857657142846,0.7151806453694309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.0967741935483871,-0.01945459947565241,1.6380951872380964,0.919517968531093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5,0.49617313275270525,0.0,0.0,0.03225806451612903,1.1631329619896602,-0.17142857657142846,-0.30196517409252677,6.708900602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.75,0.1689100026392188,0.0,0.0,5.645161290322581,5.372595625720974,0.6368615872627682,0.13216638451717427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.3906421568019445,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.4838709677419355,-0.4588495175133951,3.8285713634285723,3.0991161203984587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.25,0.40643969385062023,0.0,0.0,0.16129032258064516,-0.11206417690064761,-0.17142857657142846,0.22843244567757795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4645025072578517,0.0,0.0,-0.25806451612903225,0.553409722136088,-0.17142857657142846,-0.07946452250932032,49.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.23225125362892585,3.0,62.0,-0.22580645161290322,-0.3261551975838457,-0.17142857657142846,-0.33375097737480974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,1.2258064516129032,2.2685221924679215,0.09642857807142842,-0.09195180543527706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.25806451612903225,-0.26171991063454625,1.0285713994285721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.5489575085774611,0.0,0.0,0.03225806451612903,-0.007750836444483025,-0.17142857657142846,0.05676036913419647,17.53595893,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,0.25806451612903225,1.3445375980244703,0.3085714138285718,0.2765365257452551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,1.9899709685932965,0.0,0.0,-0.0967741935483871,-0.2121791476677228,0.5344537693109247,0.12620835759673063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.052784375824755876,0.0,0.0,0.22580645161290322,2.7830670062574,0.32857139342857217,-0.11919678376398048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.2111375032990235,0.0,0.0,-0.3225806451612903,-0.297244577645924,-0.17142857657142846,0.07946452250932022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.22580645161290322,-0.33018563253497685,2.010389539792209,0.3250821011289318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,1.1612903225806452,2.6052466701283103,0.059340658813186835,-0.005501398381988242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5,2.899621712325152,1.0,17.0,0.2903225806451613,1.191864574809729,2.0354679192906415,0.6482425690782077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.4838709677419355,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.09501187648456058,3.0,69.0,-0.0967741935483871,-0.2047189675899079,-0.17142857657142846,0.8741096903880713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.06451612903225806,-0.2608156463568538,-0.17142857657142846,-0.35759032268471547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,-0.09501187648456058,0.0,0.0,-0.2903225806451613,-0.21711384689654645,-0.17142857657142846,0.4291083872216585,30.21969637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.25,0.11823700184745316,0.0,0.0,0.2903225806451613,1.1725465373213921,0.6027649679447007,0.7613213257077626,6.476760366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,1.4192964592240698,1.0,19.6,5.354838709677419,2.296406893092044,-0.17142857657142846,-0.6059207817427941,138.3208342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.2903225806451613,0.470895609412557,-0.17142857657142846,-0.008829391389924513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,0.5161290322580645,0.3137151050904504,-0.17142857657142846,-0.10429716791396676,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.7419354838709677,0.39833578432263067,-0.17142857657142846,-0.2732804226957915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.02111375032990235,0.0,0.0,0.967741935483871,1.5076022784972911,0.08389055832218882,-0.5630145487839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.9374505146476643,0.0,0.0,-0.41935483870967744,-0.4314115564999252,-0.17142857657142846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.02111375032990235,0.0,0.0,-0.22580645161290322,-0.2472516825790085,-0.17142857657142846,-0.5244657970685074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5,0.332541567695962,0.0,0.0,0.06451612903225806,0.10986810660054688,-0.17142857657142846,-0.1430361290738862,38.26667925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.47125085582456794,-0.17142857657142846,1.1919677518181266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.03694906307732911,0.0,0.0,1.064516129032258,0.11858226125562639,-0.17142857657142846,-0.5984164484453842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.5,7.847805049353392,3.0,14.0,2.903225806451613,3.068151207470955,0.8452798630944028,0.031762202320985713,3.401438792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.5,2.755520366323568,3.0,122.0,1.5483870967741935,1.6769709731283473,-0.17142857657142846,-0.24220785476752255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.45264884835780866,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.240432831881763,1.0,0.0,1.096774193548387,0.9900870729030118,0.16190477676190446,-0.23347678641272349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.25,2.0198821145420958,0.0,0.0,-0.2903225806451613,-0.35886372737956407,-0.17142857657142846,0.16504169399461308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.29362752061266245,-0.17142857657142846,-0.4951250533766134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.521509633148588,0.0,0.0,2.129032258064516,2.2568042655582334,0.7750000045,0.42627037877747775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.5,2.4949414969648984,0.0,0.0,-0.41935483870967744,-0.27928847319036887,1.4649350107013,0.767193788415794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.5700712589073634,0.0,0.0,-0.45161290322580644,-0.4443166991799894,0.8285714234285716,-0.23839353892073506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.25806451612903225,0.07208277893369214,0.059340658813186835,-0.21394291440961916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.12903225806451613,-0.19118729898975076,0.9194804816103903,0.845213502985339,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.2903225806451613,-0.15592099316735297,-0.17142857657142846,-0.35759032268471547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.8339931380311428,0.0,0.0,0.12903225806451613,-0.07763754507807438,-0.17142857657142846,-0.23839353892073506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.4650501866689815,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
